NCT Number,Study URL,Study Status,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,First Posted,Last Update Posted,Duration_Days,Binary_Values,Participants
NCT04332107,https://clinicaltrials.gov/study/NCT04332107,0.0,0,"ADULT, OLDER_ADULT",4,0.009448637945991612,3,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-05-22,2021-03-30,2020-04-02,2023-03-02,-0.6780565691539634,1,263.0
NCT04333147,https://clinicaltrials.gov/study/NCT04333147,0.0,0,"ADULT, OLDER_ADULT",4,2.055107213842361,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-05-12,2023-02-24,2020-04-03,2024-02-07,0.4807101501034068,1,2916.0
NCT04339413,https://clinicaltrials.gov/study/NCT04339413,0.0,0,"CHILD, ADULT, OLDER_ADULT",4,-0.10389919871317399,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-05-22,2023-01-04,2020-04-09,2024-01-18,0.3805900794593564,1,116.0
NCT04342910,https://clinicaltrials.gov/study/NCT04342910,1.0,0,"ADULT, OLDER_ADULT",4,0.23074679523293398,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-09-21,2022-09-01,2020-04-13,2021-02-23,-0.02481414101737225,1,550.0
NCT04342936,https://clinicaltrials.gov/study/NCT04342936,1.0,0,"ADULT, OLDER_ADULT",4,-0.15016362183936402,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-07-17,2023-12-01,2020-04-13,2021-02-08,0.8319510536743377,1,56.0
NCT04344041,https://clinicaltrials.gov/study/NCT04344041,1.0,0,OLDER_ADULT,4,0.00713541678968211,4,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-04-15,2021-01-14,2020-04-14,2021-04-30,-0.7404264492273063,1,260.0
NCT04346108,https://clinicaltrials.gov/study/NCT04346108,1.0,0,"CHILD, ADULT, OLDER_ADULT",4,-0.18023549687138757,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-08-11,2021-12-22,2020-04-15,2024-03-22,-0.37277241932128513,0,17.0
NCT04353518,https://clinicaltrials.gov/study/NCT04353518,1.0,0,"ADULT, OLDER_ADULT",4,2.8909511249888613,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2020-06-30,2021-05-30,2020-04-20,2020-12-22,-0.6419476912167649,1,4000.0
NCT04355117,https://clinicaltrials.gov/study/NCT04355117,1.0,0,"ADULT, OLDER_ADULT",4,-0.1385975160578165,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-06-17,2020-11-11,2020-04-21,2021-10-28,-0.9488731536829521,1,71.0
NCT04358809,https://clinicaltrials.gov/study/NCT04358809,1.0,0,"ADULT, OLDER_ADULT",4,0.1767716349190456,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-06-30,2021-04-30,2020-04-24,2020-12-22,-0.6911870702220355,1,480.0
NCT04359680,https://clinicaltrials.gov/study/NCT04359680,1.0,0,"ADULT, OLDER_ADULT",4,0.8915569722186817,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: PREVENTION",2020-05-13,2021-04-07,2020-04-24,2024-06-26,-0.65015425438431,1,1407.0
NCT04361032,https://clinicaltrials.gov/study/NCT04361032,1.0,0,"ADULT, OLDER_ADULT",4,0.00713541678968211,3,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-09-04,2020-10-04,2020-04-24,2020-08-27,-1.1409067318035078,1,260.0
NCT04362761,https://clinicaltrials.gov/study/NCT04362761,1.0,0,"CHILD, ADULT, OLDER_ADULT",4,-0.06071907046206328,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-05-04,2022-12-21,2020-04-27,2023-07-28,0.3871553299933925,1,172.0
NCT04371666,https://clinicaltrials.gov/study/NCT04371666,0.0,2,"CHILD, ADULT, OLDER_ADULT",4,-0.117778525651031,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-08-10,2023-08-17,2020-05-01,2024-03-12,0.6185804113181648,1,98.0
NCT04377711,https://clinicaltrials.gov/study/NCT04377711,1.0,0,"CHILD, ADULT, OLDER_ADULT",4,0.11508573741745887,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-06-08,2021-01-05,2020-05-06,2023-02-09,-0.8438291451383747,1,400.0
NCT04384991,https://clinicaltrials.gov/study/NCT04384991,1.0,0,"ADULT, OLDER_ADULT",4,-0.026791826836190587,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2019-05-03,2019-12-05,2020-05-12,2020-05-12,-0.8356225819708296,1,216.0
NCT04394351,https://clinicaltrials.gov/study/NCT04394351,1.0,0,CHILD,4,-0.11469423077595166,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-09-01,2024-05-14,2020-05-19,2024-08-27,1.0272672570619115,1,102.0
NCT04409262,https://clinicaltrials.gov/study/NCT04409262,1.0,0,"CHILD, ADULT, OLDER_ADULT",4,0.30708309339114753,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-06-16,2021-03-08,2020-06-01,2022-02-14,-0.7551982629288875,1,649.0
NCT04419558,https://clinicaltrials.gov/study/NCT04419558,0.0,0,"ADULT, OLDER_ADULT",4,0.09349567329190352,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-09-30,2023-09-04,2020-06-05,2024-08-12,0.564417094412367,1,372.0
NCT04428333,https://clinicaltrials.gov/study/NCT04428333,0.0,0,"ADULT, OLDER_ADULT",4,-0.10312812499440416,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-08-12,2023-09-19,2020-06-11,2024-10-09,0.6694611029569445,1,117.0
NCT04435379,https://clinicaltrials.gov/study/NCT04435379,1.0,0,"ADULT, OLDER_ADULT",4,1.378104488762447,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2020-06-18,2021-10-12,2020-06-17,2021-10-26,-0.4006747340909385,1,2038.0
NCT04451668,https://clinicaltrials.gov/study/NCT04451668,1.0,0,"CHILD, ADULT, OLDER_ADULT",4,-0.05146618583682527,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-06-12,2023-12-22,2020-06-30,2024-01-30,0.923864561150843,1,184.0
NCT04456387,https://clinicaltrials.gov/study/NCT04456387,1.0,2,"CHILD, ADULT",4,-0.10158597755686448,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-10-15,2021-09-30,2020-07-02,2023-12-13,-0.6156866890806205,1,119.0
NCT04456673,https://clinicaltrials.gov/study/NCT04456673,1.0,0,"ADULT, OLDER_ADULT",4,0.5276101769593201,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-07-06,2024-05-27,2020-07-02,2024-10-15,1.1421591414075432,1,935.0
NCT04463056,https://clinicaltrials.gov/study/NCT04463056,1.0,0,"ADULT, OLDER_ADULT",4,-0.16866939108984005,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2017-11-29,2018-10-16,2020-07-09,2021-09-01,-0.6632847554523822,0,32.0
NCT04466137,https://clinicaltrials.gov/study/NCT04466137,1.0,0,"ADULT, OLDER_ADULT",4,0.1135435899799192,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-10-16,2021-09-01,2020-07-10,2022-02-09,-0.6649260680858912,1,398.0
NCT04467697,https://clinicaltrials.gov/study/NCT04467697,1.0,2,"ADULT, OLDER_ADULT",4,-0.07382732368115046,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2018-09-18,2020-05-01,2020-07-13,2024-06-28,-0.22013034440494597,1,155.0
NCT04469114,https://clinicaltrials.gov/study/NCT04469114,1.0,0,"ADULT, OLDER_ADULT",4,0.029496554634007296,3,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-09-16,2021-01-09,2020-07-13,2021-08-09,-1.001395157955241,1,289.0
NCT04478084,https://clinicaltrials.gov/study/NCT04478084,1.0,0,"CHILD, ADULT, OLDER_ADULT",4,0.11739895857376838,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2020-08-04,2022-07-21,2020-07-20,2023-07-13,-0.014966265216318114,1,403.0
NCT04480463,https://clinicaltrials.gov/study/NCT04480463,1.0,0,"ADULT, OLDER_ADULT",4,0.25079471192094965,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-08-13,2022-09-08,2020-07-21,2023-10-10,0.050686240124042804,1,576.0
NCT04490993,https://clinicaltrials.gov/study/NCT04490993,1.0,0,"ADULT, OLDER_ADULT",4,0.08347171494789568,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-03-30,2022-05-30,2020-07-29,2022-02-22,1.9070108286227476,1,359.0
NCT04491604,https://clinicaltrials.gov/study/NCT04491604,1.0,0,"CHILD, ADULT, OLDER_ADULT",4,-0.1694404648086099,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-08-17,2022-01-14,2020-07-29,2023-02-17,-0.3448701045516317,0,31.0
NCT04492254,https://clinicaltrials.gov/study/NCT04492254,0.0,0,"ADULT, OLDER_ADULT",4,-0.024478605679881086,3,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-10-27,2021-11-29,2020-07-30,2022-05-02,-0.5369036826721874,1,219.0
NCT04500067,https://clinicaltrials.gov/study/NCT04500067,1.0,0,"ADULT, OLDER_ADULT",4,-0.13474214746396734,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-05-07,2020-09-15,2020-08-05,2020-10-14,-0.9751341558190966,1,76.0
NCT04501666,https://clinicaltrials.gov/study/NCT04501666,1.0,0,"ADULT, OLDER_ADULT",4,0.027183333477697795,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-09-11,2023-02-21,2020-08-06,2024-07-10,0.27554607091477895,1,286.0
NCT04501952,https://clinicaltrials.gov/study/NCT04501952,0.0,0,"CHILD, ADULT, OLDER_ADULT",4,0.2569633016711083,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-09-18,2021-05-06,2020-08-06,2021-11-16,-0.8126442051017032,1,584.0
NCT04510207,https://clinicaltrials.gov/study/NCT04510207,1.0,0,"ADULT, OLDER_ADULT",4,33.81177832137797,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2020-07-16,2021-12-31,2020-08-12,2023-06-18,-0.3153264771484693,1,44101.0
NCT04514419,https://clinicaltrials.gov/study/NCT04514419,1.0,1,"ADULT, OLDER_ADULT",4,0.12125432716761754,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-06-30,2021-11-20,2020-08-17,2020-08-17,-0.3563592929861949,1,408.0
NCT04516278,https://clinicaltrials.gov/study/NCT04516278,1.0,0,"ADULT, OLDER_ADULT",4,-0.0429843749303571,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-10-01,2021-02-10,2020-08-18,2021-11-19,-0.9734928431855875,1,195.0
NCT04516941,https://clinicaltrials.gov/study/NCT04516941,0.0,0,"ADULT, OLDER_ADULT",4,-0.1470793269642847,3,1,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: TREATMENT,2021-01-21,2022-08-31,2020-08-18,2022-09-08,-0.22669559493898206,1,60.0
NCT04523129,https://clinicaltrials.gov/study/NCT04523129,1.0,0,"ADULT, OLDER_ADULT",4,0.4497317313635668,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-12-05,2021-10-08,2020-08-21,2023-03-10,-0.6862631323215085,1,834.0
NCT04535531,https://clinicaltrials.gov/study/NCT04535531,1.0,0,"CHILD, ADULT, OLDER_ADULT",4,0.49368293333344737,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-09-01,2021-07-28,2020-09-02,2023-01-26,-0.648512941750801,1,891.0
NCT04537234,https://clinicaltrials.gov/study/NCT04537234,1.0,0,OLDER_ADULT,4,-0.06611658649345212,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2020-11-10,2021-02-09,2020-09-03,2022-04-07,-1.0407866611594574,1,165.0
NCT04537806,https://clinicaltrials.gov/study/NCT04537806,0.0,0,"ADULT, OLDER_ADULT",4,-0.17098261224614955,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-12-18,2021-07-01,2020-09-03,2022-08-19,-0.870090147274519,0,29.0
NCT04539548,https://clinicaltrials.gov/study/NCT04539548,1.0,0,CHILD,4,-0.14322395837043553,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-09-04,2023-12-21,2020-09-07,2024-04-15,0.7843529873025761,1,65.0
NCT04541043,https://clinicaltrials.gov/study/NCT04541043,1.0,0,"ADULT, OLDER_ADULT",4,-0.10158597755686448,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-11-17,2024-02-26,2020-09-09,2024-10-26,0.7728637988680129,1,119.0
NCT04542070,https://clinicaltrials.gov/study/NCT04542070,1.0,0,"ADULT, OLDER_ADULT",4,0.3363838947044012,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-11-09,2023-04-17,2020-09-09,2024-06-04,0.26898082038074284,1,687.0
NCT04543409,https://clinicaltrials.gov/study/NCT04543409,0.0,0,"CHILD, ADULT, OLDER_ADULT",4,-0.030647195430039756,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-09-22,2023-02-06,2020-09-10,2023-11-18,0.23287194244354434,1,211.0
NCT04571645,https://clinicaltrials.gov/study/NCT04571645,0.0,0,"ADULT, OLDER_ADULT",4,-0.18640408662154623,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-04-30,2022-05-16,2020-10-01,2024-04-15,-0.5648059974418408,0,9.0
NCT04576949,https://clinicaltrials.gov/study/NCT04576949,1.0,0,"ADULT, OLDER_ADULT",4,0.43122596211309083,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-10-13,2021-12-23,2020-10-06,2024-11-14,-0.47453380259884453,1,810.0
NCT04596540,https://clinicaltrials.gov/study/NCT04596540,1.0,0,"ADULT, OLDER_ADULT",4,-0.07536947111869013,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-11-30,2023-01-12,2020-10-22,2024-02-20,0.07858855489369619,1,153.0
NCT04596696,https://clinicaltrials.gov/study/NCT04596696,1.0,0,CHILD,4,0.08424278866666551,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2017-12-20,2019-06-30,2020-10-22,2020-10-23,-0.27593497394425276,1,360.0
NCT04605991,https://clinicaltrials.gov/study/NCT04605991,1.0,0,"ADULT, OLDER_ADULT",4,-0.049152964680515776,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-11-04,2022-02-04,2020-10-28,2023-03-03,-0.44006623729515504,1,187.0
NCT04606329,https://clinicaltrials.gov/study/NCT04606329,1.0,0,"ADULT, OLDER_ADULT",4,-0.10929671474456283,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-07-20,2021-01-28,2020-10-28,2021-02-10,-0.8750140851750461,1,109.0
NCT04612790,https://clinicaltrials.gov/study/NCT04612790,0.0,0,"ADULT, OLDER_ADULT",4,-0.14168181093289586,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-03-31,2023-10-26,2020-11-03,2023-11-18,0.351046452056194,1,67.0
NCT04614948,https://clinicaltrials.gov/study/NCT04614948,1.0,0,"ADULT, OLDER_ADULT",4,24.35378808694719,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: PREVENTION",2020-11-12,2023-06-18,2020-11-04,2024-10-09,0.3658182657577752,1,31835.0
NCT04617028,https://clinicaltrials.gov/study/NCT04617028,1.0,0,"ADULT, OLDER_ADULT",4,-0.11238100961964216,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-02-05,2023-10-18,2020-11-05,2023-11-13,0.42654683319760905,1,105.0
NCT04619433,https://clinicaltrials.gov/study/NCT04619433,1.0,0,"ADULT, OLDER_ADULT",4,0.2384575324206323,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-02-01,2023-10-15,2020-11-06,2021-03-16,0.4281881458311181,1,560.0
NCT04643093,https://clinicaltrials.gov/study/NCT04643093,1.0,0,"ADULT, OLDER_ADULT",4,0.10737500022976053,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-08-01,2021-10-05,2020-11-24,2022-05-18,-0.48438167839989865,1,390.0
NCT04648241,https://clinicaltrials.gov/study/NCT04648241,1.0,0,"CHILD, ADULT, OLDER_ADULT",4,-0.06611658649345212,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2021-01-18,2022-02-21,2020-12-01,2023-11-22,-0.5352623700386784,1,165.0
NCT04653194,https://clinicaltrials.gov/study/NCT04653194,1.0,0,"ADULT, OLDER_ADULT",4,-0.1655850962147607,3,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-09-30,2023-07-31,2020-12-04,2024-02-08,0.5069711522395511,0,36.0
NCT04656418,https://clinicaltrials.gov/study/NCT04656418,1.0,0,"CHILD, ADULT, OLDER_ADULT",4,-0.14399503208920536,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2021-01-27,2022-06-07,2020-12-07,2023-06-29,-0.37605504458830313,1,64.0
NCT04659070,https://clinicaltrials.gov/study/NCT04659070,1.0,0,"ADULT, OLDER_ADULT",4,-0.07305624996238062,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-07-15,2022-05-19,2020-12-09,2020-12-09,-0.0855427084572061,1,156.0
NCT04659161,https://clinicaltrials.gov/study/NCT04659161,1.0,0,"ADULT, OLDER_ADULT",4,0.000966827039523438,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-12-16,2022-05-24,2020-12-09,2023-12-12,-0.3300982908500505,1,252.0
NCT04666259,https://clinicaltrials.gov/study/NCT04666259,1.0,0,"ADULT, OLDER_ADULT",4,-0.15016362183936402,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-05-25,2024-06-26,2020-12-14,2024-07-12,0.6612545397893993,1,56.0
NCT04668352,https://clinicaltrials.gov/study/NCT04668352,1.0,0,OLDER_ADULT,4,0.5962357379298353,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: PREVENTION",2019-04-15,2019-12-02,2020-12-16,2021-06-23,-0.8110028924681942,1,1024.0
NCT04678882,https://clinicaltrials.gov/study/NCT04678882,1.0,0,CHILD,4,-0.14553717952674503,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-01-15,2023-10-28,2020-12-22,2024-05-16,0.4774275248363888,1,62.0
NCT04688320,https://clinicaltrials.gov/study/NCT04688320,1.0,0,"ADULT, OLDER_ADULT",4,0.04568910272817381,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-12-15,2023-07-27,2020-12-29,2023-08-04,0.3756661415588293,1,310.0
NCT04688931,https://clinicaltrials.gov/study/NCT04688931,0.0,0,"ADULT, OLDER_ADULT",4,0.02409903860261846,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-02-19,2023-03-17,2020-12-30,2024-06-06,0.050686240124042804,1,282.0
NCT04707768,https://clinicaltrials.gov/study/NCT04707768,1.0,0,"ADULT, OLDER_ADULT",4,0.15826586566856957,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-06-18,2023-01-30,2021-01-13,2023-12-18,-0.22013034440494597,1,456.0
NCT04711603,https://clinicaltrials.gov/study/NCT04711603,1.0,0,"ADULT, OLDER_ADULT",4,-0.05609262814944428,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-01-16,2022-09-26,2021-01-15,2023-07-17,-0.17581490330020236,1,178.0
NCT04723394,https://clinicaltrials.gov/study/NCT04723394,1.0,0,"ADULT, OLDER_ADULT",4,0.5083333339900742,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-01-28,2022-10-19,2021-01-25,2023-07-05,-0.1577604643316031,1,910.0
NCT04729517,https://clinicaltrials.gov/study/NCT04729517,1.0,0,"ADULT, OLDER_ADULT",4,-0.03141826914880959,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-04-20,2023-05-02,2021-01-28,2023-09-08,0.027707863254916483,1,210.0
